1028路	[4, 100, 86, 6, 9, 9, 2, 13, 11, 0, 27, 95, 9, 27, 2, 0, 0, 0, 0]
1087路	[45, 55, 100, 25, 25, 15, 5, 20, 25, 30, 60, 40, 25, 0, 0, 0, 0, 0, 0]
614路	[38, 100, 78, 30, 15, 13, 19, 11, 13, 17, 26, 46, 53, 26, 17, 23, 5, 0, 1]
浦东24路	[76, 100, 61, 23, 21, 21, 19, 21, 28, 35, 71, 76, 50, 21, 0, 0, 0, 0, 16]
1065路	[45, 100, 27, 54, 0, 27, 0, 0, 54, 63, 36, 27, 18, 0, 0, 0, 0, 0, 9]
978路	[91, 100, 73, 35, 23, 26, 29, 23, 44, 58, 55, 64, 55, 38, 32, 14, 0, 0, 35]
1027路	[12, 100, 51, 12, 12, 19, 16, 12, 19, 35, 32, 12, 22, 9, 0, 0, 0, 0, 0]
961路	[53, 100, 95, 44, 29, 27, 34, 25, 36, 53, 59, 89, 91, 57, 36, 21, 4, 0, 0]
川沙5路	[100, 91, 47, 4, 8, 10, 13, 0, 0, 10, 32, 69, 43, 2, 0, 0, 0, 0, 0]
泥城1路	[100, 61, 33, 16, 5, 11, 16, 11, 11, 11, 88, 44, 16, 0, 0, 0, 0, 0, 0]
1074路	[33, 75, 100, 16, 8, 33, 0, 8, 16, 25, 8, 58, 0, 0, 0, 0, 0, 0, 0]
曹路1路	[84, 100, 67, 29, 33, 16, 22, 17, 18, 50, 80, 79, 23, 4, 3, 5, 0, 0, 15]
浦东12路	[20, 100, 57, 20, 9, 12, 10, 9, 12, 15, 20, 34, 53, 43, 13, 12, 7, 1, 3]
989路	[58, 100, 74, 39, 25, 25, 27, 25, 27, 30, 44, 67, 65, 51, 30, 16, 9, 0, 11]
浦江2路	[57, 100, 71, 42, 28, 14, 42, 14, 57, 71, 100, 71, 42, 14, 0, 0, 0, 0, 0]
1024路	[0, 100, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1083路	[19, 100, 80, 30, 7, 11, 15, 15, 7, 38, 19, 42, 34, 11, 11, 0, 0, 0, 0]
浦东27路	[33, 100, 77, 22, 12, 15, 12, 18, 24, 33, 56, 89, 60, 31, 0, 0, 0, 0, 1]
1069路	[66, 100, 58, 50, 29, 27, 13, 25, 51, 77, 87, 70, 58, 51, 28, 21, 8, 0, 10]
1077路	[91, 100, 50, 50, 62, 79, 91, 79, 54, 75, 75, 83, 79, 87, 91, 37, 8, 4, 4]
454路	[47, 100, 94, 60, 47, 39, 44, 44, 50, 55, 68, 71, 63, 34, 28, 21, 10, 0, 10]
陆家嘴金融城3路	[0, 62, 100, 29, 12, 12, 12, 12, 4, 16, 25, 45, 45, 0, 0, 0, 0, 0, 0]
泥城5路	[86, 68, 55, 20, 27, 24, 20, 6, 13, 34, 100, 27, 13, 0, 0, 0, 0, 0, 0]
990路	[34, 100, 92, 23, 21, 10, 15, 13, 15, 26, 31, 39, 60, 39, 34, 21, 15, 0, 5]
施崂专线	[50, 100, 68, 37, 27, 24, 27, 24, 32, 36, 42, 50, 54, 45, 32, 19, 3, 0, 11]
