1024路	[0, 100, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1083路	[25, 100, 82, 25, 21, 10, 7, 14, 7, 17, 21, 42, 32, 10, 10, 0, 0, 0, 0]
610路	[62, 100, 86, 45, 29, 36, 31, 31, 36, 50, 62, 67, 50, 27, 22, 16, 8, 1, 13]
1069路	[100, 90, 78, 55, 21, 35, 23, 35, 35, 60, 70, 91, 53, 48, 38, 15, 3, 0, 13]
1077路	[42, 94, 51, 62, 77, 57, 100, 77, 45, 60, 60, 57, 54, 74, 54, 28, 8, 5, 5]
454路	[40, 85, 100, 47, 42, 37, 42, 37, 47, 50, 65, 62, 55, 32, 27, 20, 7, 0, 10]
陆家嘴金融城3路	[0, 52, 100, 36, 8, 8, 4, 8, 4, 4, 16, 40, 48, 4, 4, 0, 0, 0, 0]
泥城5路	[80, 77, 38, 12, 16, 6, 6, 9, 12, 45, 100, 38, 6, 0, 0, 0, 0, 0, 0]
990路	[28, 100, 75, 20, 11, 8, 13, 8, 13, 17, 28, 28, 55, 35, 17, 20, 17, 2, 4]
施崂专线	[55, 100, 75, 40, 23, 30, 31, 26, 31, 40, 51, 60, 50, 38, 35, 20, 10, 0, 11]
1070路	[80, 100, 85, 71, 61, 38, 47, 38, 42, 71, 52, 80, 23, 19, 38, 9, 14, 0, 19]
992路	[56, 91, 100, 62, 41, 43, 52, 50, 52, 58, 75, 100, 91, 58, 56, 45, 33, 8, 20]
浦东29路	[100, 75, 57, 21, 7, 10, 10, 14, 7, 10, 50, 46, 25, 0, 0, 0, 0, 0, 0]
周康6路	[32, 98, 85, 29, 16, 18, 25, 30, 20, 50, 61, 100, 49, 9, 0, 0, 0, 0, 0]
隧道夜宵线	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 47, 48, 44, 67, 2]
泥城2路	[72, 88, 72, 8, 12, 16, 16, 12, 20, 36, 96, 100, 16, 0, 0, 0, 0, 0, 0]
1009路	[26, 100, 38, 18, 14, 14, 14, 22, 10, 68, 48, 24, 32, 20, 0, 0, 0, 0, 0]
640路	[53, 100, 80, 51, 38, 34, 36, 34, 34, 40, 68, 78, 51, 31, 19, 12, 0, 0, 0]
浦东32路	[54, 100, 56, 29, 21, 17, 19, 23, 21, 25, 54, 78, 37, 25, 15, 7, 0, 0, 5]
浦江3路	[100, 88, 48, 25, 14, 25, 22, 11, 14, 33, 66, 62, 81, 55, 48, 33, 25, 0, 33]
1038路	[100, 94, 77, 35, 22, 16, 23, 20, 26, 31, 61, 74, 71, 29, 0, 0, 0, 0, 7]
1046路	[8, 100, 98, 53, 17, 10, 12, 12, 10, 17, 35, 69, 58, 5, 0, 0, 0, 0, 0]
北蔡1路	[47, 100, 67, 32, 26, 23, 26, 17, 17, 35, 52, 85, 85, 35, 2, 0, 0, 0, 0]
787路	[44, 84, 100, 57, 35, 31, 31, 33, 40, 42, 55, 68, 53, 37, 31, 22, 11, 0, 6]
993路	[56, 100, 82, 46, 29, 26, 26, 21, 24, 29, 41, 63, 58, 60, 51, 51, 29, 7, 12]
1095路	[27, 100, 51, 6, 15, 6, 21, 9, 18, 15, 48, 63, 30, 0, 0, 0, 0, 0, 0]
书院2路	[81, 100, 72, 27, 9, 18, 27, 45, 45, 63, 72, 27, 18, 0, 0, 0, 0, 0, 0]
浦东31路	[18, 100, 48, 25, 18, 7, 3, 18, 22, 22, 48, 81, 33, 33, 0, 0, 0, 0, 0]
花木2路	[27, 91, 100, 26, 13, 8, 12, 15, 18, 25, 31, 71, 61, 31, 28, 11, 0, 0, 0]
1073路	[18, 100, 31, 9, 4, 0, 4, 0, 4, 0, 18, 22, 9, 0, 0, 0, 0, 0, 0]
周康3路	[81, 100, 75, 20, 6, 14, 22, 12, 20, 46, 71, 83, 51, 0, 0, 0, 0, 0, 4]
1048路	[0, 13, 91, 36, 11, 8, 2, 8, 16, 19, 33, 100, 11, 0, 0, 0, 0, 0, 0]
984路	[47, 100, 65, 33, 18, 17, 18, 15, 18, 24, 37, 57, 55, 23, 14, 11, 5, 0, 5]
金桥1路	[1, 48, 100, 24, 9, 6, 9, 5, 9, 12, 21, 55, 39, 8, 1, 0, 0, 0, 0]
大桥四线	[74, 100, 79, 46, 31, 30, 31, 30, 34, 63, 87, 76, 57, 38, 28, 22, 11, 1, 7]
1089路	[75, 100, 100, 37, 50, 75, 0, 25, 0, 62, 62, 50, 12, 0, 0, 0, 0, 0, 0]
983路	[35, 100, 78, 50, 21, 21, 28, 14, 35, 28, 35, 71, 21, 21, 7, 0, 0, 0, 0]
浦东4路	[25, 46, 100, 36, 15, 14, 11, 11, 19, 25, 39, 73, 28, 23, 15, 14, 7, 1, 1]
789路	[59, 100, 95, 55, 36, 32, 36, 34, 36, 44, 57, 73, 61, 40, 30, 30, 20, 2, 16]
986路区间	[59, 100, 88, 46, 29, 29, 35, 31, 35, 44, 64, 76, 55, 34, 29, 22, 13, 1, 10]
新场2路	[40, 40, 46, 13, 33, 6, 40, 13, 33, 66, 100, 86, 13, 0, 0, 0, 0, 0, 0]
1091路	[0, 100, 47, 32, 7, 7, 10, 6, 5, 19, 11, 30, 42, 17, 0, 0, 0, 0, 0]
龙东专线	[60, 100, 86, 45, 28, 26, 26, 28, 32, 41, 62, 75, 41, 13, 1, 0, 0, 0, 15]
976路	[49, 92, 100, 43, 30, 30, 34, 29, 38, 50, 69, 85, 90, 43, 38, 38, 18, 0, 5]
周康5路	[37, 100, 80, 34, 22, 17, 22, 14, 25, 31, 48, 77, 31, 2, 0, 0, 0, 0, 2]
970路	[45, 91, 100, 42, 24, 22, 26, 24, 29, 42, 50, 71, 68, 38, 29, 22, 12, 0, 5]
980路	[51, 96, 100, 67, 48, 36, 46, 50, 44, 50, 65, 78, 69, 40, 36, 23, 13, 0, 9]
1004路	[52, 100, 78, 52, 15, 15, 26, 15, 21, 57, 63, 63, 63, 0, 0, 0, 0, 0, 0]
隧道九线	[60, 100, 91, 57, 40, 34, 40, 40, 42, 54, 71, 65, 51, 31, 22, 20, 14, 0, 8]
曹路3路	[75, 100, 50, 0, 0, 0, 0, 0, 0, 3, 75, 75, 7, 0, 0, 0, 0, 0, 0]
1092路	[100, 5, 31, 15, 10, 0, 0, 21, 0, 31, 36, 15, 15, 0, 0, 0, 0, 0, 0]
花木1路	[10, 93, 100, 47, 22, 18, 27, 25, 20, 35, 43, 60, 68, 39, 20, 10, 0, 0, 0]
779路	[49, 100, 71, 32, 26, 22, 22, 22, 20, 30, 39, 66, 54, 30, 26, 26, 15, 3, 7]
978路	[100, 84, 60, 27, 27, 24, 27, 30, 39, 54, 69, 63, 60, 42, 27, 18, 0, 0, 36]
1019路	[0, 57, 100, 36, 22, 22, 22, 22, 34, 38, 48, 50, 24, 8, 0, 0, 0, 0, 0]
隧道六线	[57, 100, 76, 35, 26, 23, 30, 23, 28, 35, 47, 64, 52, 30, 23, 21, 11, 0, 9]
浦东35路	[67, 100, 90, 58, 37, 40, 40, 41, 46, 66, 87, 87, 74, 41, 22, 9, 1, 0, 3]
大团2路	[57, 100, 30, 30, 15, 15, 19, 11, 15, 7, 38, 42, 0, 0, 0, 0, 0, 0, 3]
1002路	[19, 47, 76, 85, 57, 71, 47, 52, 52, 71, 71, 100, 61, 38, 4, 14, 33, 0, 0]
1096路	[33, 72, 100, 44, 16, 5, 22, 5, 5, 16, 88, 44, 38, 5, 0, 0, 0, 0, 0]
1055路	[8, 100, 73, 5, 0, 0, 0, 2, 11, 14, 23, 17, 35, 2, 29, 5, 0, 0, 0]
794路	[79, 93, 100, 41, 35, 31, 31, 31, 37, 54, 79, 81, 54, 29, 22, 14, 4, 0, 12]
843路	[48, 96, 100, 61, 53, 40, 46, 40, 57, 77, 87, 100, 75, 42, 33, 24, 5, 0, 1]
1030路	[0, 0, 100, 80, 10, 10, 30, 20, 20, 40, 30, 70, 20, 0, 0, 0, 0, 0, 0]
浦东8路	[100, 63, 41, 20, 47, 19, 0, 4, 7, 38, 46, 41, 23, 1, 0, 0, 0, 0, 0]
1010路	[30, 100, 61, 16, 11, 9, 9, 9, 14, 23, 30, 47, 35, 7, 0, 0, 0, 0, 0]
1056路	[19, 100, 57, 38, 22, 17, 19, 8, 5, 24, 36, 45, 43, 31, 15, 7, 0, 0, 0]
955路	[42, 73, 100, 71, 48, 40, 46, 46, 51, 61, 63, 71, 61, 42, 36, 28, 22, 14, 14]
871路	[43, 98, 100, 59, 36, 35, 33, 35, 35, 47, 61, 84, 63, 33, 29, 26, 12, 0, 8]
1041路	[33, 100, 0, 33, 33, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0]
陆家嘴金融城1路	[2, 30, 100, 22, 10, 13, 8, 8, 7, 10, 18, 58, 23, 6, 2, 0, 0, 0, 0]
