南新专线	[57, 100, 80, 44, 34, 32, 34, 36, 36, 51, 65, 71, 50, 36, 25, 17, 9, 5, 19]
581路	[46, 100, 96, 51, 42, 33, 31, 31, 29, 31, 35, 50, 64, 42, 20, 33, 20, 3, 9]
1005路	[54, 100, 56, 24, 16, 11, 13, 11, 15, 33, 52, 67, 32, 9, 0, 0, 0, 0, 11]
573路	[35, 91, 100, 45, 27, 27, 27, 32, 32, 37, 51, 72, 51, 24, 16, 13, 5, 0, 2]
1023路	[16, 100, 50, 16, 0, 0, 0, 0, 0, 33, 91, 50, 33, 0, 0, 0, 0, 0, 0]
浦东19路	[100, 43, 12, 37, 12, 6, 0, 0, 0, 12, 50, 25, 18, 18, 0, 0, 0, 0, 12]
1067路	[44, 100, 50, 26, 17, 22, 21, 20, 17, 26, 37, 42, 57, 52, 24, 21, 5, 0, 2]
1052路	[0, 95, 90, 66, 76, 42, 47, 42, 61, 100, 85, 80, 57, 0, 0, 0, 0, 0, 0]
1094路	[50, 75, 50, 0, 25, 0, 25, 25, 25, 50, 100, 0, 25, 0, 0, 0, 0, 0, 0]
川沙3路	[30, 100, 96, 40, 26, 20, 26, 13, 30, 30, 46, 70, 20, 23, 23, 6, 0, 0, 3]
175路	[83, 100, 93, 80, 76, 60, 86, 70, 70, 66, 76, 86, 63, 33, 23, 23, 3, 0, 13]
1111路	[55, 100, 90, 47, 35, 45, 45, 42, 52, 72, 95, 75, 55, 57, 40, 30, 7, 0, 0]
张江环线	[7, 74, 100, 33, 15, 9, 13, 11, 13, 9, 17, 47, 52, 21, 11, 11, 3, 0, 0]
1006路	[5, 76, 47, 41, 29, 35, 23, 29, 29, 35, 17, 47, 100, 11, 0, 0, 0, 0, 0]
1045路	[7, 38, 100, 35, 0, 0, 2, 0, 0, 0, 16, 45, 23, 2, 0, 2, 0, 0, 0]
777路	[2, 57, 100, 26, 13, 15, 0, 13, 21, 13, 15, 60, 42, 10, 10, 0, 0, 0, 0]
987路	[16, 100, 83, 43, 27, 25, 27, 25, 27, 30, 50, 74, 52, 30, 21, 20, 18, 3, 0]
188路	[46, 100, 85, 38, 26, 22, 24, 24, 24, 24, 38, 67, 65, 53, 40, 36, 16, 2, 10]
1001路	[21, 61, 73, 54, 42, 73, 52, 57, 52, 59, 78, 100, 78, 57, 2, 0, 0, 0, 0]
1051路	[13, 40, 100, 81, 18, 9, 4, 13, 9, 0, 13, 90, 27, 0, 0, 0, 0, 0, 0]
惠南3路	[69, 100, 82, 67, 44, 40, 48, 57, 63, 53, 82, 65, 55, 17, 0, 0, 0, 0, 0]
龙港快线	[69, 100, 65, 34, 34, 26, 34, 30, 30, 47, 86, 91, 65, 39, 13, 0, 0, 0, 30]
1037路	[94, 100, 38, 27, 22, 27, 33, 11, 50, 50, 83, 77, 0, 0, 0, 0, 0, 0, 0]
张江1路	[17, 100, 69, 22, 11, 7, 11, 9, 7, 13, 17, 37, 69, 32, 18, 11, 1, 0, 0]
453路	[48, 100, 72, 46, 18, 25, 23, 20, 32, 39, 65, 86, 62, 27, 30, 20, 9, 0, 6]
浦江5路	[14, 100, 57, 14, 7, 0, 7, 21, 21, 28, 7, 35, 14, 7, 14, 7, 0, 0, 7]
1060路	[100, 96, 59, 31, 37, 31, 31, 21, 34, 46, 87, 90, 46, 31, 21, 6, 0, 0, 40]
陆家嘴金融城2路	[0, 5, 100, 15, 0, 5, 5, 5, 0, 5, 5, 25, 15, 5, 0, 0, 0, 0, 0]
合庆1路	[72, 100, 60, 28, 12, 12, 4, 0, 12, 32, 72, 72, 20, 0, 0, 0, 0, 0, 0]
181路	[37, 100, 100, 37, 25, 25, 31, 31, 31, 39, 64, 97, 72, 43, 37, 10, 0, 0, 6]
浦东21路	[15, 100, 84, 61, 0, 0, 0, 0, 0, 0, 15, 84, 69, 15, 0, 0, 0, 0, 0]
曹路2路	[63, 100, 71, 28, 21, 23, 26, 23, 22, 42, 59, 75, 63, 34, 27, 15, 7, 1, 0]
778路	[66, 80, 100, 42, 19, 26, 23, 21, 23, 38, 73, 83, 61, 28, 33, 4, 0, 0, 16]
浦东6路	[57, 84, 100, 26, 10, 21, 10, 15, 5, 21, 57, 63, 47, 26, 0, 10, 0, 0, 0]
祝桥1路	[66, 100, 33, 16, 0, 0, 8, 0, 8, 8, 83, 50, 16, 0, 0, 0, 0, 0, 0]
周康8路	[0, 25, 100, 0, 0, 0, 0, 0, 0, 0, 62, 18, 0, 0, 0, 0, 0, 0, 0]
783路	[55, 100, 97, 44, 44, 36, 47, 52, 55, 58, 69, 80, 61, 55, 30, 33, 22, 8, 19]
祝桥2路	[91, 100, 78, 30, 34, 21, 17, 21, 34, 69, 82, 86, 26, 0, 0, 0, 0, 0, 0]
惠南10路	[100, 80, 66, 50, 23, 23, 30, 40, 40, 66, 60, 33, 0, 0, 0, 0, 0, 0, 0]
洋山专线	[0, 0, 0, 100, 0, 0, 100, 33, 33, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1028路	[0, 100, 81, 8, 2, 6, 0, 4, 14, 2, 25, 91, 6, 12, 0, 0, 0, 0, 0]
1087路	[46, 53, 92, 28, 17, 7, 25, 7, 3, 32, 42, 100, 14, 0, 0, 0, 0, 0, 0]
新场1路	[58, 25, 100, 16, 25, 16, 25, 8, 8, 33, 75, 41, 0, 0, 0, 0, 0, 0, 0]
614路	[28, 100, 71, 28, 17, 15, 13, 15, 11, 19, 26, 44, 53, 26, 19, 23, 5, 0, 3]
浦东24路	[72, 100, 62, 27, 20, 22, 22, 22, 30, 35, 62, 80, 52, 20, 0, 0, 0, 0, 15]
1065路	[87, 100, 62, 62, 12, 0, 25, 25, 25, 75, 25, 37, 25, 0, 0, 0, 0, 0, 0]
978路	[100, 78, 60, 36, 21, 24, 27, 24, 27, 54, 75, 69, 51, 30, 33, 18, 0, 0, 33]
1027路	[19, 100, 53, 19, 19, 19, 19, 26, 19, 38, 38, 23, 23, 15, 3, 0, 0, 0, 0]
961路	[46, 100, 93, 42, 27, 27, 25, 31, 38, 44, 65, 85, 74, 51, 40, 25, 4, 0, 0]
川沙5路	[100, 90, 55, 13, 6, 13, 9, 6, 0, 18, 34, 67, 51, 0, 0, 0, 0, 0, 0]
泥城1路	[88, 32, 28, 4, 0, 12, 12, 12, 20, 20, 100, 28, 8, 0, 0, 0, 0, 0, 0]
1074路	[44, 100, 66, 44, 11, 0, 0, 11, 11, 0, 33, 44, 11, 0, 0, 0, 0, 0, 0]
曹路1路	[67, 100, 76, 33, 29, 9, 24, 16, 23, 41, 88, 81, 24, 5, 0, 0, 0, 0, 9]
浦东12路	[20, 100, 52, 23, 9, 11, 10, 10, 10, 10, 21, 32, 51, 40, 16, 10, 7, 1, 3]
989路	[58, 100, 73, 41, 26, 24, 26, 24, 21, 29, 51, 75, 65, 51, 36, 19, 7, 0, 12]
浦江2路	[28, 100, 57, 28, 28, 14, 28, 28, 0, 71, 100, 57, 71, 42, 0, 0, 0, 0, 0]
1024路	[0, 100, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1083路	[28, 100, 95, 38, 14, 14, 9, 9, 4, 23, 28, 57, 28, 23, 9, 0, 0, 0, 0]
浦东27路	[28, 100, 64, 15, 11, 11, 12, 17, 14, 21, 41, 71, 42, 23, 2, 0, 2, 0, 1]
1069路	[92, 100, 73, 31, 36, 17, 21, 31, 36, 55, 62, 55, 42, 36, 30, 20, 10, 0, 8]
1077路	[73, 86, 46, 46, 53, 56, 83, 53, 73, 70, 100, 76, 73, 73, 70, 26, 6, 3, 6]
